x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9
-1.1776 8.269153275350603e-10 1.325749082879462e-09 2.1119172469936917e-09 1.8124435253928015e-09 1.7222242391506472e-09 1.478101548923177e-09 1.4154193578270787e-09 2.1565798145532713e-09 1.5675446588354102e-09 1.7207447458236191e-09
-1.176 8.317779436563891e-10 1.1243218897443626e-09 2.3617655041054417e-09 1.97188405388238e-09 1.7772686775022925e-09 1.4959222937359823e-09 1.4329258635429226e-09 2.281945025024634e-09 1.7289266571332085e-09 1.74570646780448e-09
-1.1743999999999999 8.370406787702194e-10 8.67811615448286e-10 2.568939111046336e-09 2.153106225577226e-09 1.8350675419362982e-09 1.5138714913459743e-09 1.5487410276738835e-09 2.0742609052974017e-09 1.8293506323824996e-09 1.7708547832221925e-09
-1.1728 8.424303264278064e-10 6.251375459840076e-10 2.648692875846956e-09 2.3333537404819267e-09 1.893017913033234e-09 1.5319491417531512e-09 1.8629758098149186e-09 1.287271863433143e-09 1.9207013049257503e-09 1.7961896920767538e-09
-1.1711999999999998 8.477277084048858e-10 6.608456205367089e-10 2.726753782917014e-09 2.51004566783392e-09 1.9532497579228728e-09 1.55015524495752e-09 2.2429964078149653e-09 3.48883176781766e-10 2.0330503636405365e-09 1.8217111943681733e-09
-1.1696 8.530418595413108e-10 6.969595867597213e-10 2.8031218322564683e-09 2.770666004369592e-09 2.0141080687017517e-09 1.5684898009590708e-09 2.082438678492505e-09 4.112442623707399e-10 2.1215875735804315e-09 1.8474192900964378e-09
-1.168 8.58372779837084e-10 7.334794446530606e-10 2.877797023865351e-09 2.577848957214952e-09 2.0749828548342043e-09 -3.812788387737427e-11 1.356711890404209e-09 4.5132246505704715e-10 2.1841822194563547e-09 1.8733139792615564e-09
-1.1663999999999999 8.637204692922048e-10 7.704051942167175e-10 2.9507793577436507e-09 2.17820075822592e-09 2.135357691732393e-09 -1.5508521534227008e-10 7.488828518454694e-10 4.905164932766764e-10 2.2191109785454215e-09 1.899395261863526e-09
-1.1648 8.690849279066719e-10 8.077368354506913e-10 3.022068833891358e-09 1.8373114445260605e-09 2.1909995784607556e-09 -7.3270133797254e-11 7.921665339467422e-10 5.301759518913891e-10 2.234034042319962e-09 2.0900629472831776e-09
-1.1632 8.744661556804877e-10 8.454743683549913e-10 3.087406593062479e-09 1.45040758801033e-09 2.242337811975038e-09 8.443482860091283e-11 8.358815687751761e-10 5.703008409011975e-10 2.202913691320372e-09 2.298291944144615e-09
-1.1616 8.798641526136505e-10 8.836177929296092e-10 3.1745527717993665e-09 1.4970185879545718e-09 2.293587190165868e-09 2.8779662937397607e-10 8.800279563307626e-10 6.108911603060953e-10 2.0741047651173423e-09 2.44358303167939e-09
-1.16 8.852789187061607e-10 9.221671091745489e-10 3.2415570651920393e-09 1.5409412282562776e-09 1.934232795698464e-09 5.124094879624658e-10 9.246056966135048e-10 6.519469101060822e-10 8.786871231539252e-10 2.535149927578964e-09
-1.1583999999999999 8.907104539580181e-10 9.611223170898083e-10 3.2882976587794295e-09 1.5790480233482635e-09 1.70194833395206e-09 6.389496276960924e-10 9.696147896234014e-10 6.934680903011598e-10 9.192827008019201e-10 2.5980695123118705e-09
-1.1568 8.785808217286483e-10 1.0004834166753818e-09 1.3216333333105603e-09 1.6175086415330222e-09 1.6107244280184982e-09 7.675333223222752e-10 1.0150552353604452e-09 7.354547008913202e-10 9.602943368670074e-10 2.6308510490930744e-09
-1.1552 8.571341394980753e-10 1.0402504079312818e-09 1.1867869582217915e-09 1.6563230828105643e-09 1.3880309450971749e-09 8.959822904922047e-10 1.0600875039582704e-09 7.779067418765772e-10 9.962995927560233e-10 2.6416173097781006e-09
-1.1536 8.382806436453895e-10 1.0804232908575032e-09 1.1141947426805374e-09 1.695491347180882e-09 1.2460060409430993e-09 9.237458159410229e-10 1.0983770370513653e-09 8.17525487870182e-10 1.0285507836854884e-09 2.6337564648982614e-09
-1.152 8.258616004618674e-10 1.121002065454042e-09 1.1108535638807345e-09 1.7350134346439811e-09 1.1254780468491815e-09 9.505297757928486e-10 1.136995447417511e-09 8.521790929466125e-10 1.0587368142996576e-09 2.6072685144535553e-09
-1.1503999999999999 8.14677146841087e-10 1.1577637182239716e-09 1.1459237188396624e-09 1.7748893451998575e-09 1.027433580757234e-09 9.776050990655835e-10 1.1717052563320118e-09 8.871688851521194e-10 1.0892469974314758e-09 2.5607173466532494e-09
-1.1488 8.04727282783049e-10 1.1941195625467604e-09 1.2151111421486044e-09 1.8151190788485053e-09 9.87090574894956e-10 1.004971785759225e-09 1.2035709777879143e-09 9.224948644867024e-10 1.1200813330809407e-09 2.476190418481518e-09
-1.1472 8.111381376088129e-10 1.2308125346183193e-09 1.308999691819665e-09 1.8557026355899367e-09 1.0267625237207717e-09 1.0326298358737798e-09 1.235750862726265e-09 9.581570309503711e-10 1.1512398212480578e-09 2.3804280035334587e-09
-1.1456 8.156989084917264e-10 1.2678426344386362e-09 1.431944075896982e-09 1.896640015424148e-09 1.0572823243879093e-09 1.0605792494092438e-09 1.2682449111470583e-09 9.941553845431184e-10 1.1827224619328268e-09 2.265892667450006e-09
-1.144 8.163445194844878e-10 1.301402163271093e-09 1.577887859333662e-09 1.937931218351136e-09 1.0937374606160755e-09 1.0888200263656187e-09 1.301053123050296e-09 1.030489925264945e-09 1.2145292551352437e-09 2.1261414242608243e-09
-1.1423999999999999 8.18006957233943e-10 1.3343922288373592e-09 1.7277448142147024e-09 1.9795762443709027e-09 1.1305780457130362e-09 1.117352166742902e-09 1.3341754984359765e-09 1.0671606531158509e-09 1.2466602008553107e-09 1.959002582617358e-09
-1.1408 8.206862217400905e-10 1.3676941332117933e-09 1.8973778269062994e-09 2.021575093483443e-09 1.1678040796787888e-09 1.146175670541092e-09 1.3676120373040957e-09 1.1041675680958315e-09 1.279115299093024e-09 1.789302082635575e-09
-1.1392 8.243823130029321e-10 1.4013078763944134e-09 2.020446970512147e-09 2.0639277656887645e-09 1.2054155625133416e-09 1.1752905377601935e-09 1.4013627396546629e-09 1.1415106702048966e-09 1.3118945498483901e-09 1.6170399243154293e-09
-1.1376 8.312437153953229e-10 1.435233458385211e-09 2.1503245602459573e-09 2.106634260986865e-09 1.2434124942166893e-09 1.2046967684002075e-09 1.4354276054876735e-09 1.1791899594430417e-09 1.3449979531214061e-09 1.4615397166498212e-09
-1.1360000000000001 8.397603153049658e-10 1.469470879184181e-09 2.2380659643733313e-09 2.1496945793777376e-09 1.2817948747888269e-09 1.2343943624611236e-09 1.469806634803123e-09 1.2172054358102604e-09 1.3784255089120673e-09 1.3238771400996563e-09
-1.1343999999999999 8.491317747897532e-10 1.5040201387913387e-09 2.288358863938464e-09 2.1931087208614004e-09 1.3205627042297693e-09 1.2642128852502751e-09 1.504499827601026e-09 1.2555570993065696e-09 1.4121772172203878e-09 1.2035273215360512e-09
-1.1328 8.583173233011354e-10 1.5388812372066645e-09 2.3391166635089586e-09 2.236876685437829e-09 1.359715982539498e-09 1.2939413996194277e-09 1.5395071838813612e-09 1.2942449499319472e-09 1.4462530780463472e-09 1.1155644294753873e-09
-1.1312 8.652559769127401e-10 1.574054174430176e-09 2.3903393630848306e-09 2.2809984731070416e-09 1.3992547097180263e-09 1.3237691307833602e-09 1.5748287036441455e-09 1.33326898768641e-09 1.4805680973516398e-09 1.0631495554468713e-09
-1.1296 8.728376614190122e-10 1.60953895046186e-09 2.442026962666078e-09 2.3254740838690325e-09 1.4391788857653494e-09 1.3538803362923068e-09 1.6104643868893736e-09 1.3726292125699522e-09 1.5150336042233942e-09 1.0372534506760963e-09
-1.1280000000000001 8.810623768199509e-10 1.6453355653017206e-09 2.494179462252691e-09 2.370303517723796e-09 1.4794885106814639e-09 1.3842750161462723e-09 1.6464142336170399e-09 1.4123256245825681e-09 1.5498199562681858e-09 1.0382968253738321e-09
-1.1263999999999998 8.899301312210327e-10 1.6814440189497652e-09 2.5467968618446885e-09 2.4154867746713493e-09 1.5201835844663835e-09 1.4149531703452623e-09 1.6826782438271596e-09 1.4523582237242745e-09 1.5849271534860275e-09 1.0688652893232481e-09
-1.1248 8.994411490051797e-10 1.7178643114059813e-09 2.5998791614420474e-09 2.4608684409723563e-09 1.5612641071200881e-09 1.4459147988892634e-09 1.719256417519712e-09 1.4927270099950506e-09 1.6203551958769022e-09 1.1241370706196222e-09
-1.1232 9.095773285458611e-10 1.7562683853453712e-09 2.6531642548199935e-09 2.506523617247666e-09 1.6027300786425925e-09 1.4771288057997685e-09 1.7561487546947128e-09 1.5334319833949094e-09 1.6561007136998587e-09 1.204363096270902e-09
-1.1216 9.200905449177908e-10 1.8083850614579827e-09 2.706829149932484e-09 2.5453077588041315e-09 1.6445218024836315e-09 1.5084914112535838e-09 1.7933552553521572e-09 1.574473143923848e-09 1.6919657679664386e-09 1.481385606653989e-09
-1.12 9.31100764247401e-10 1.8610747785164336e-09 2.7609541454784365e-09 2.5825456154495523e-09 1.6865421704231864e-09 1.5400899739784044e-09 1.8308759194920414e-09 1.6158504915818616e-09 1.7281345303077087e-09 1.5172896961125968e-09
-1.1183999999999998 9.42600205053421e-10 1.914337536520753e-09 2.8154600605494307e-09 2.6199200217952213e-09 1.7288342235025246e-09 1.5719695927952757e-09 1.8686175745717766e-09 1.6575015182608154e-09 1.7645572803969216e-09 1.5535186858456764e-09
-1.1168 9.545953944019921e-10 1.968116575588217e-09 2.8703998379874324e-09 2.657504798960397e-09 1.7711694973398412e-09 1.6041302677041795e-09 1.9064399101797766e-09 1.6991951322882365e-09 1.801254923513065e-09 1.5901033932272513e-09
-1.1152 9.670869173560919e-10 2.0223364706782923e-09 2.9257987225860247e-09 2.6953339785453652e-09 1.8138817304647181e-09 1.6365719987051313e-09 1.9445459129418075e-09 1.7410501240727327e-09 1.8382684338070882e-09 1.6270438182573381e-09
-1.1136 9.800747739157207e-10 2.077027199334192e-09 2.981656714345193e-09 2.7332030024176402e-09 1.8569709228771488e-09 1.6692947857981286e-09 1.982738592547269e-09 1.783235721678383e-09 1.875597811278986e-09 1.6643399609359291e-09
-1.112 9.936452108810246e-10 2.1322046342015736e-09 3.0355793107992447e-09 2.771340642563868e-09 1.900437074577132e-09 1.7022986289831606e-09 2.021207650625144e-09 1.825510460778536e-09 1.913243055928754e-09 1.7019918212630217e-09
-1.1103999999999998 1.0076707414353557e-09 2.1877594657461867e-09 3.081831721314139e-09 2.8097468989840625e-09 1.9435181566844752e-09 1.735583528260247e-09 2.0599824950254683e-09 1.8656753268485864e-09 1.951204167756406e-09 1.7399993992386288e-09
-1.1088 1.022146137233946e-09 2.2437037985587432e-09 3.1284377882050452e-09 2.8484217716782037e-09 1.9854953295169144e-09 1.769149483629367e-09 2.0990631257482206e-09 1.9057609780086682e-09 1.989481146761923e-09 1.778362694862731e-09
-1.1072 1.0384614125423874e-09 2.3002118825152312e-09 3.1753975114719785e-09 2.887365260646306e-09 2.027836042023852e-09 1.8029964950905309e-09 2.1384495427934164e-09 1.945877618682226e-09 2.0280739929453186e-09 1.8170817081353457e-09
-1.1056 1.0627550767811666e-09 2.3572837176156436e-09 3.2227108911149344e-09 2.9265773658883657e-09 2.0705402942052804e-09 1.8371245626437391e-09 2.17814174616105e-09 1.984045763531351e-09 2.0669827063065903e-09 1.8561564390564636e-09
-1.104 1.0874550097583886e-09 2.4149193038599733e-09 3.2703779271339082e-09 2.964298422278541e-09 2.113608086061192e-09 1.8715336862889854e-09 2.2181397358511185e-09 2.0225106774161665e-09 2.106207286845731e-09 1.8955868876260844e-09
-1.1023999999999998 1.1141351259516462e-09 2.4731186412482453e-09 3.3183986195289133e-09 3.0017016186742452e-09 2.157039417591607e-09 1.906223866026285e-09 2.258094308024139e-09 2.061272360336689e-09 2.1457477345627568e-09 1.93537305384422e-09
-1.1008 1.1416566644492012e-09 2.5318817297804268e-09 3.366772968299927e-09 3.0393596217203335e-09 2.2008342887965014e-09 1.9411951018556142e-09 2.296369983825805e-09 2.100330812292897e-09 2.1856040494576462e-09 1.9755149377108513e-09
-1.0992 1.1700196252510662e-09 2.5912085694565413e-09 3.4155009734469696e-09 3.0772724314168226e-09 2.244992699675889e-09 1.976447393776994e-09 2.3349365973306774e-09 2.139686033284806e-09 2.225776231530416e-09 2.016012539225992e-09
-1.0976 1.1976272392711966e-09 2.65109916027658e-09 3.4645826349700365e-09 3.1154400477637054e-09 2.289514650229774e-09 2.011980741790417e-09 2.3737941485387482e-09 2.1793380233124124e-09 2.266264280781061e-09 2.056865858389639e-09
-1.096 1.2364137674766513e-09 2.7115535022405354e-09 3.514017952869117e-09 3.153862470760979e-09 2.334400140458138e-09 2.047795145895877e-09 2.4129426374500155e-09 2.2192867823757097e-09 2.307068197209575e-09 2.0980748952017865e-09
-1.0943999999999998 1.278691383975619e-09 2.7696167635943957e-09 3.563806927144232e-09 3.1925397004086575e-09 2.379649170361007e-09 2.0838906060933885e-09 2.4523820640644907e-09 2.2595323104747145e-09 2.348187980815975e-09 2.13963964966245e-09
-1.0928 1.3204441099139541e-09 2.827793617652919e-09 3.6139495577953565e-09 3.2314717367067224e-09 2.425261739938353e-09 2.1202671223829334e-09 2.492112428382158e-09 2.3000746076094033e-09 2.3896236316002385e-09 2.1815601217716085e-09
-1.0912 1.3351857636398858e-09 2.8971718146365726e-09 3.6644458448225053e-09 3.270658579655186e-09 2.4712378491901968e-09 2.156924694764526e-09 2.5321337304030288e-09 2.340913673779793e-09 2.4313751495623806e-09 2.223836311529278e-09
-1.0896 1.346103761448496e-09 2.970085171549944e-09 3.7152957882256805e-09 3.3101002292540444e-09 2.517577498116531e-09 2.1938633232381607e-09 2.572445970127101e-09 2.382049508985881e-09 2.473442534702399e-09 2.266468218935452e-09
-1.088 1.3570703800651715e-09 3.0433596105580026e-09 3.7664993880048695e-09 3.3497966855032933e-09 2.5642806867173517e-09 2.231083007803833e-09 2.613049147554368e-09 2.423482113227658e-09 2.5158257870202866e-09 2.309455843990126e-09
-1.0863999999999998 1.3680856194899171e-09 3.1157519789682637e-09 3.8180566441600955e-09 3.389747948402948e-09 2.6113474149926743e-09 2.26858374846156e-09 2.6539432626848447e-09 2.4652114865051444e-09 2.558524906516059e-09 2.3527991866933206e-09
-1.0848 1.3791494797227263e-09 3.1850532490068064e-09 3.869967556691329e-09 3.4299540179529855e-09 2.658777682942475e-09 2.3063655452113183e-09 2.6951283155185107e-09 2.5072376288183147e-09 2.6015398931896955e-09 2.3964982470450052e-09
-1.0832 1.3902619607636039e-09 3.2546743259318517e-09 3.922232125598591e-09 3.4704148941534247e-09 2.706571490566772e-09 2.344428398053122e-09 2.736604306055384e-09 2.5495605401671872e-09 2.6448707470412126e-09 2.4405530250452033e-09
-1.0816 1.4014230626125485e-09 3.32461520974339e-09 3.9748503508818724e-09 3.5111305770042584e-09 2.7547288378655624e-09 2.382772306986972e-09 2.778371234295456e-09 2.5932542925202822e-09 2.6885174680706035e-09 2.4849635206939057e-09
-1.08 1.412632785269559e-09 3.3948759004414155e-09 4.027822232541174e-09 3.5521010665054822e-09 2.8032497248388335e-09 2.421397272012856e-09 2.8204291002387227e-09 2.649562184921016e-09 2.7324800562778633e-09 2.529729733991108e-09
-1.0783999999999998 1.4238911287346387e-09 3.4654563980259523e-09 4.081147770576508e-09 3.5933263626571134e-09 2.852134151486612e-09 2.460303293130796e-09 2.8627779038852004e-09 2.7062587884585377e-09 2.776758511663011e-09 2.5748516649368286e-09
-1.0768 1.4351980930077831e-09 3.536356702496965e-09 4.1348269649878515e-09 3.634806465459126e-09 2.901382117808864e-09 2.499490370340768e-09 2.9054176452348683e-09 2.7633441031328127e-09 2.8213528342260194e-09 2.6203293135310415e-09
-1.0752 1.4465536780889963e-09 3.607576813854481e-09 4.188859815775218e-09 3.67654137491154e-09 2.9551655096043755e-09 2.538958503642786e-09 2.94834832428774e-09 2.820818128943867e-09 2.866263023966909e-09 2.666162679773766e-09
-1.0735999999999999 1.457957883978276e-09 3.6791167320984916e-09 4.2432463229386145e-09 3.7185310910143497e-09 3.0107757616553703e-09 2.578707693036847e-09 2.991569941043812e-09 2.8786808658916906e-09 2.9114890808856754e-09 2.7123517636649974e-09
-1.072 1.4694107106756213e-09 3.750976457228984e-09 4.297986486478018e-09 3.760775613767549e-09 3.0668120956481423e-09 2.6187379385229473e-09 3.035082495503079e-09 2.936932313976276e-09 2.957031004982307e-09 2.758896565204729e-09
-1.0703999999999998 1.4809121581810368e-09 3.823155989245993e-09 4.353080306393467e-09 3.803274943171154e-09 3.1232745115827155e-09 2.6590492401010974e-09 3.0788859876655574e-09 2.9955724731976477e-09 3.0028887962568284e-09 2.805797084392976e-09
-1.0688 1.4924622264945157e-09 3.895655328149475e-09 4.408527782684915e-09 3.8460290792251425e-09 3.1801630094590643e-09 2.699641597771282e-09 3.1229804175312237e-09 3.0546013435557735e-09 3.04906245470921e-09 2.853053321229716e-09
-1.0672 1.5040609156160627e-09 3.96847447393946e-09 4.464328915352395e-09 3.896052056708203e-09 3.237657727718646e-09 2.7405150115335174e-09 3.1673657851000977e-09 3.1140189250506793e-09 3.0955519803394727e-09 2.90066527571497e-09
-1.0655999999999999 1.5157082255456774e-09 4.043732808090925e-09 4.520483704395899e-09 3.959504460828995e-09 3.295813041447646e-09 2.7810697932812297e-09 3.212042090372171e-09 3.2258024156233636e-09 3.1423573731476116e-09 2.948632947848729e-09
-1.064 1.5270597076991573e-09 4.135523219832543e-09 4.576992149815415e-09 4.031642202962572e-09 3.3544020234985466e-09 2.8216162462115886e-09 3.2570093333474376e-09 3.367776668824005e-09 3.189478633133617e-09 2.9969563376309864e-09
-1.0623999999999998 1.5380154098017067e-09 4.487767884434444e-09 4.633854251610967e-09 4.103905103249278e-09 3.4134246738713673e-09 2.862437446996675e-09 3.3022675140259165e-09 3.5083228796947635e-09 3.2369157602975126e-09 3.0456354450617607e-09
-1.0608 1.5490200667167878e-09 4.6082150194105554e-09 4.690062990465077e-09 4.176491243942392e-09 3.472880992566074e-09 2.903533395636469e-09 3.347816632407584e-09 3.662146611256764e-09 3.284668754639268e-09 3.094670270141032e-09
-1.0592 1.5600736784444052e-09 4.721104758044304e-09 4.761703729904208e-09 4.249518607495939e-09 3.5327709795826942e-09 2.9449040921309887e-09 3.3936566884924567e-09 3.8093856592501185e-09 3.332737616158904e-09 3.1440608128688118e-09
-1.0575999999999999 1.5711762449845568e-09 4.826437100335678e-09 4.8348732553081785e-09 4.322987193909911e-09 3.593094634921222e-09 2.9865495364802243e-09 3.445966470369447e-09 3.950040023674808e-09 3.381122344856416e-09 3.1938070732450988e-09
